CAS,化学物質名,期間種別,毒性種別,影響内容,毒性値,暴露時間（日）,信頼性ランク,生物種,栄養段階,生物分類,参照元,参照元ID,コメント,AISTコメント,生息区分,試験媒体,試験データ区分,毒性値タイプ,毒性値イオン,環境省初期評価信頼性標識,環境省農薬基準信頼性標識,クリミッシュコード,米国農薬基準信頼性標識
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,170,1,,ブルーギル(Lepomis macrochirus),魚類,Fish,ECOTOX,124634,"1.1 G, 37 MM",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,170,1,,ブルーギル(Lepomis macrochirus),魚類,Fish,ECOTOX,124638,"1.1 G, 37 MM",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,175,3,,マミチョグ(Fundulus heteroclitus),魚類,Fish,ECOTOX,125082,,,水生,海水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,175,4,,マミチョグ(Fundulus heteroclitus),魚類,Fish,ECOTOX,125083,,,水生,海水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,196,1,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,124642,"1.09 G, 32 MM",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,197.9,3,,インディアンスネークヘッド(Channa punctata),魚類,Fish,ECOTOX,78153,10-15 CM,,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,206.7,2,,インディアンスネークヘッド(Channa punctata),魚類,Fish,ECOTOX,78152,10-15 CM,,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,230.9,1,,インディアンスネークヘッド(Channa punctata),魚類,Fish,ECOTOX,78151,10-15 CM,,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,275,2,,マミチョグ(Fundulus heteroclitus),魚類,Fish,ECOTOX,125081,,,水生,海水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,312,1,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,124646,"1.09 G, 32 MM",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,315,2,,マミチョグ(Fundulus heteroclitus),魚類,Fish,ECOTOX,125077,,,水生,海水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,315,3,,マミチョグ(Fundulus heteroclitus),魚類,Fish,ECOTOX,125078,,,水生,海水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,350,4,,マミチョグ(Fundulus heteroclitus),魚類,Fish,ECOTOX,112376,,,水生,海水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,360,1,,マミチョグ(Fundulus heteroclitus),魚類,Fish,ECOTOX,125076,,,水生,海水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,360,1,,マミチョグ(Fundulus heteroclitus),魚類,Fish,ECOTOX,125080,,,水生,海水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,400,1,,マミチョグ(Fundulus heteroclitus),魚類,Fish,ECOTOX,112375,,毒性値は>,水生,海水,,T,,,,,
77182-82-2,Glufosinate-ammonium Ignite formulation,急性,EC50,生存,65,4,1,ブルーギル(Lepomis macrochirus),魚類,Fish,米国環境省の農薬生態毒性データ,10282,2.0 g,ガイドラインはFreshwater Fish Acute-warm and coldwater species with TGAI or TEP; ,水生,,,,,,,,C
77182-82-2,グルホシネート,急性,LC50,(死亡),937,4,1,コイ(Cyprinus carpio),魚類,魚類,日本環境省の農薬登録保留基準,k03_glufosinate.pdf,（設定濃度に基づく有効成分換算値）,,水生,,,,,,Yes,,
77182-82-2,Glufosinate-ammonium,急性,LC50,生存,13.1,4,1,シープスヘッドミノー(Cyprinodon variegatus),魚類,Fish,米国環境省の農薬生態毒性データ,10295,28 mg,"ガイドラインはEstuarine/ Marine Fish, Shellfish, Shrimp Acute using TGAI or TEP; ",水生,,,,,,,,C
77182-82-2,Glufosinate-ammonium Ignite formulation,急性,LC50,生存,26.7,4,1,ニジマス(Oncorhynchus mykiss),魚類,Fish,米国環境省の農薬生態毒性データ,10279,1.91 g,ガイドラインはFreshwater Fish Acute-warm and coldwater species with TGAI or TEP; ,水生,,,,,,,,C
77182-82-2,Glufosinate-ammonium HOE 39866 SC,急性,LC50,生存,75,4,2,ブルーギル(Lepomis macrochirus),魚類,Fish,米国環境省の農薬生態毒性データ,10280,4.9 g,ガイドラインはFreshwater Fish Acute-warm and coldwater species with TGAI or TEP; 毒性値は<; ,水生,,,,,,,,S
77182-82-2,Glufosinate-ammonium,急性,LC50,生存,320,4,1,ニジマス(Oncorhynchus mykiss),魚類,Fish,米国環境省の農薬生態毒性データ,10276,3.48 g,ガイドラインはFreshwater Fish Acute-warm and coldwater species with TGAI or TEP; 毒性値は>; ,水生,,,,,,,,C
77182-82-2,Glufosinate-ammonium,急性,LC50,生存,320,4,1,パンプキンシード(Lepomis gibbosus),魚類,Fish,米国環境省の農薬生態毒性データ,10281,2.05 g,ガイドラインはFreshwater Fish Acute-warm and coldwater species with TGAI or TEP; 毒性値は>; ,水生,,,,,,,,C
77182-82-2,Glufosinate-ammonium,急性,LC50,生存,1000,4,1,シープスヘッドミノー(Cyprinodon variegatus),魚類,Fish,米国環境省の農薬生態毒性データ,10290,0.52 g,"ガイドラインはEstuarine/ Marine Fish, Shellfish, Shrimp Acute using TGAI or TEP; 毒性値は>; ",水生,,,,,,,,C
7720-78-7,"Sulfuric acid, Iron (2+) salt (1:1)",急性,LC50,生存,0.41,4,,カワマス(Salvelinus fontinalis),魚類,Fish,ECOTOX,30235,"210 MM, 130 G",,水生,淡水,,T,Fe,,,,
7720-78-7,"Sulfuric acid, Iron (2+) salt (1:1)",急性,LC50,生存,0.48,4,,カワマス(Salvelinus fontinalis),魚類,Fish,ECOTOX,30234,"210 MM, 130 G",,水生,淡水,,T,Fe,,,,
7720-78-7,"Sulfuric acid, Iron (2+) salt (1:1)",急性,LC50,生存,0.56,4,,コイ(Cyprinus carpio),魚類,Fish,ECOTOX,40458,3.2 CM,,水生,淡水,,T,Fe,,,,
7720-78-7,"Sulfuric acid, Iron (2+) salt (1:1)",急性,LC50,生存,1.22,4,,コイ(Cyprinus carpio),魚類,Fish,ECOTOX,51729,6.0 CM,,水生,淡水,,T,Fe,,,,
7720-78-7,"Sulfuric acid, Iron (2+) salt (1:1)",急性,LC50,生存,1.36,4,,コイ(Cyprinus carpio),魚類,Fish,ECOTOX,40459,3.2 CM,,水生,淡水,,T,Fe,,,,
7720-78-7,"Sulfuric acid, Iron (2+) salt (1:1)",急性,LC50,生存,1.75,4,,カワマス(Salvelinus fontinalis),魚類,Fish,ECOTOX,114946,"210 MM, 130 G",,水生,淡水,,T,Fe,,,,
7720-78-7,"Sulfuric acid, Iron (2+) salt (1:1)",急性,LC50,生存,2.25,4,,コイ(Cyprinus carpio),魚類,Fish,ECOTOX,51730,6.0 CM,,水生,淡水,,T,Fe,,,,
7720-78-7,"Sulfuric acid, Iron (2+) salt (1:1)",急性,LC50,生存,3.6,4,,カワマス(Salvelinus fontinalis),魚類,Fish,ECOTOX,46393,"210 MM, 130 G",,水生,淡水,,T,Al,,,,
7720-78-7,"Sulfuric acid, Iron (2+) salt (1:1)",急性,LC50,生存,4,4,,カワマス(Salvelinus fontinalis),魚類,Fish,ECOTOX,46395,"210 MM, 130 G",,水生,淡水,,T,Al,,,,
7720-78-7,"Sulfuric acid, Iron (2+) salt (1:1)",急性,LC50,生存,4.45,4,,カワマス(Salvelinus fontinalis),魚類,Fish,ECOTOX,46394,"210 MM, 130 G",,水生,淡水,,T,Al,,,,
7720-78-7,"Sulfuric acid, Iron (2+) salt (1:1)",急性,LC50,生存,11.8,1,,シマイサキ科の一種(Pelsartia humeralis),魚類,Fish,ECOTOX,205839,80-105 MM TL,,水生,海水,,T,Fe,,,,
7720-78-7,"Sulfuric acid, Iron (2+) salt (1:1)",急性,LC50,生存,16.7,1,,シマイサキ科の一種(Pelsartia humeralis),魚類,Fish,ECOTOX,205838,80-105 MM TL,,水生,海水,,T,Fe,,,,
7720-78-7,"Sulfuric acid, Iron (2+) salt (1:1)",急性,LC50,生存,20,4,,カダヤシ(Gambusia affinis),魚類,Fish,ECOTOX,166539,"28 (20-40) MM, FEMALE",,水生,淡水,,T,Fe,,,,
7720-78-7,"Sulfuric acid, Iron (2+) salt (1:1)",急性,LC50,生存,24,1,,アイゴ(Siganus fuscescens),魚類,Fish,ECOTOX,9526,,,水生,海水,,T,Fe,,,,
7720-78-7,"Sulfuric acid, Iron (2+) salt (1:1)",急性,LC50,生存,33,4,,モザンビークティラピア(Oreochromis mossambicus),魚類,Fish,ECOTOX,93079,"69.9 MM, 6.02 G",,水生,淡水,,T,Fe,,,,
7720-78-7,"Sulfuric acid, Iron (2+) salt (1:1)",急性,LC50,生存,34,4,,カダヤシ(Gambusia affinis),魚類,Fish,ECOTOX,166540,"28 (20-40) MM, FEMALE",,水生,淡水,,T,Fe,,,,
7720-78-7,"Sulfuric acid, Iron (2+) salt (1:1)",急性,LC50,生存,47,4,,モザンビークティラピア(Oreochromis mossambicus),魚類,Fish,ECOTOX,93080,"69.9 MM, 6.02 G",,水生,淡水,,T,Fe,,,,
7720-78-7,"Sulfuric acid, Iron (2+) salt (1:1)",急性,LC50,生存,48,4,,モザンビークティラピア(Oreochromis mossambicus),魚類,Fish,ECOTOX,93078,"69.9 MM, 6.02 G",,水生,淡水,,T,Fe,,,,
7720-78-7,"Sulfuric acid, Iron (2+) salt (1:1)",急性,LC50,生存,71,4,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,2115876,1.51 g,,水生,淡水,,NC,NC,,,,
7720-78-7,Iron sulfate,急性,LC50,生存,71,4,2,ニジマス(Oncorhynchus mykiss),魚類,Fish,米国環境省の農薬生態毒性データ,18390,1.51 g,ガイドラインはFreshwater Fish Acute-warm and coldwater species with TGAI or TEP; ,水生,,,,,,,,S
7720-78-7,"Sulfuric acid, Iron (2+) salt (1:1)",急性,LC50,生存,86.8,1,,アカオビシマハゼ(Tridentiger trigonocephalus),魚類,Fish,ECOTOX,9047,,,水生,海水,,T,Fe,,,,
7720-78-7,Ferrous sulfate (Iron/Sulfate),急性,LC50,生存,138,4,2,ブルーギル(Lepomis macrochirus),魚類,Fish,米国環境省の農薬生態毒性データ,18422,0.53 g,ガイドラインはFreshwater Fish Acute-warm and coldwater species with TGAI or TEP; ,水生,,,,,,,,S
7722-64-7,Potassium permanganate,急性,LC50,生存,0.348,2,,シマスズキ(Morone saxatilis),魚類,Fish,ECOTOX,6228,,,水生,淡水,,T,Mn,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,0.348,3,,シマスズキ(Morone saxatilis),魚類,Fish,ECOTOX,6229,,,水生,淡水,,T,Mn,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,0.348,4,,シマスズキ(Morone saxatilis),魚類,Fish,ECOTOX,6230,,,水生,淡水,,T,Mn,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,0.354,4,,アメリカナマズ(Ictalurus punctatus),魚類,Fish,ECOTOX,6482,2-5 CM,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,0.357,4,,アメリカナマズ(Ictalurus punctatus),魚類,Fish,ECOTOX,6470,2-5 CM,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,0.464,4,,アメリカナマズ(Ictalurus punctatus),魚類,Fish,ECOTOX,6478,2-5 CM,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,0.51301,4,,サバヒー(Chanos chanos),魚類,Fish,ECOTOX,107248,"3, 0-5.0 G",,水生,海水,,T,Mn,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,0.5134,4,,サバヒー(Chanos chanos),魚類,Fish,ECOTOX,111633,3-5 G,,水生,海水,,T,Mn,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,0.51659,1,,サバヒー(Chanos chanos),魚類,Fish,ECOTOX,107247,3.0-5.0 G,,水生,海水,,T,Mn,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,0.5173,1,,サバヒー(Chanos chanos),魚類,Fish,ECOTOX,111632,3-5 G,,水生,海水,,T,Mn,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,0.522,1,,シマスズキ(Morone saxatilis),魚類,Fish,ECOTOX,6227,,,水生,淡水,,T,Mn,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,0.619,4,,アメリカナマズ(Ictalurus punctatus),魚類,Fish,ECOTOX,6474,2-5 CM,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,0.62,4,,アメリカナマズ(Ictalurus punctatus),魚類,Fish,ECOTOX,6467,2-5 CM,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,0.75,4,,アメリカナマズ(Ictalurus punctatus),魚類,Fish,ECOTOX,6406,2-5 CM,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,0.75,4,,アメリカナマズ(Ictalurus punctatus),魚類,Fish,ECOTOX,6452,2-5 CM,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,0.87,1,,アメリカナマズ(Ictalurus punctatus),魚類,Fish,ECOTOX,6477,2-5 CM,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,0.879,4,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,6418,2-5 CM,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,0.885,1,,アメリカナマズ(Ictalurus punctatus),魚類,Fish,ECOTOX,6469,2-5 CM,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,0.96,4,,シマスズキ(Morone saxatilis),魚類,Fish,ECOTOX,147179,,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,0.972,1,,アメリカナマズ(Ictalurus punctatus),魚類,Fish,ECOTOX,6481,2-5 CM,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,0.99,4,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,6437,2-5 CM,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,1,4,,(Oreochromis niloticus),魚類,Fish,ECOTOX,106771,13-20 MM,,水生,淡水,,T,Mn,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,1,4,,アメリカナマズ(Ictalurus punctatus),魚類,Fish,ECOTOX,6464,2-5 CM,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,1.02,4,,シマスズキ(Morone saxatilis),魚類,Fish,ECOTOX,147174,,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,1.1,4,,(Oreochromis niloticus),魚類,Fish,ECOTOX,106772,40-52 MM,,水生,淡水,,T,Mn,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,1.18,1,,アメリカナマズ(Ictalurus punctatus),魚類,Fish,ECOTOX,6466,2-5 CM,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,1.19,4,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,6483,2-5 CM,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,1.22,4,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,6484,2-5 CM,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,1.22,4,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,75236,,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,1.33,4,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,6485,2-5 CM,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,1.38,4,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,2105592,N.R.,毒性値は>,水生,淡水,,NC,NC,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,1.38,4,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,6421,2-5 CM,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,1.38,4,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,6449,2-5 CM,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,1.38,4,1,ニジマス(Oncorhynchus mykiss),魚類,Fish,米国環境省の農薬生態毒性データ,10954,,ガイドラインはFreshwater Fish Acute-warm and coldwater species with TGAI or TEP; 毒性値は>; ,水生,,,,,,,,C
7722-64-7,Potassium permanganate,急性,LC50,生存,1.39,2,,シマスズキ(Morone saxatilis),魚類,Fish,ECOTOX,6232,,,水生,淡水,,T,Mn,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,1.39,3,,シマスズキ(Morone saxatilis),魚類,Fish,ECOTOX,6233,,,水生,淡水,,T,Mn,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,1.39,4,,シマスズキ(Morone saxatilis),魚類,Fish,ECOTOX,6234,,,水生,淡水,,T,Mn,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,1.41,1,,アメリカナマズ(Ictalurus punctatus),魚類,Fish,ECOTOX,6473,2-5 CM,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,1.41,4,,グリーンサンフィッシュ(Lepomis cyanellus),魚類,Fish,ECOTOX,25573,1-1.5 G,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,1.41,4,,シマスズキ(Morone saxatilis),魚類,Fish,ECOTOX,147176,,,水生,海水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,1.43,4,,アメリカナマズ(Ictalurus punctatus),魚類,Fish,ECOTOX,6456,2-5 CM,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,1.43,4,,アメリカナマズ(Ictalurus punctatus),魚類,Fish,ECOTOX,6461,2-5 CM,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,1.48,4,,シマスズキ(Morone saxatilis),魚類,Fish,ECOTOX,147182,,,水生,海水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,1.55,4,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,6486,2-5 CM,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,1.58,4,,シマスズキ(Morone saxatilis),魚類,Fish,ECOTOX,133712,1 G,,水生,淡水,,F,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,1.59,2,,アメリカナマズ(Ictalurus punctatus),魚類,Fish,ECOTOX,69559,0.8-1.2 G,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,1.6,4,,コバンアジ属の一種(Trachinotus carolinus),魚類,Fish,ECOTOX,13226,"25 MM, 0.25 G",,水生,海水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,1.6,4,,コバンアジ属の一種(Trachinotus carolinus),魚類,Fish,ECOTOX,13229,"25 MM, 0.25 G",,水生,海水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,1.63,4,,シマスズキ(Morone saxatilis),魚類,Fish,ECOTOX,147181,,,水生,海水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,1.72,1,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,6432,2-5 CM,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,1.72,1,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,6440,2-5 CM,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,1.72,1,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,6448,2-5 CM,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,1.72,4,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,6429,2-5 CM,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,1.72,4,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,6433,2-5 CM,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,1.72,4,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,6441,2-5 CM,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,1.73,1,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,6420,2-5 CM,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,1.73,1,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,6436,2-5 CM,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,1.73,4,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,6425,2-5 CM,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,1.736,4,,シマスズキ(Morone saxatilis),魚類,Fish,ECOTOX,147177,,,水生,海水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,1.74,1,,アメリカナマズ(Ictalurus punctatus),魚類,Fish,ECOTOX,6401,2-5 CM,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,1.74,1,,アメリカナマズ(Ictalurus punctatus),魚類,Fish,ECOTOX,6451,2-5 CM,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,1.74,1,,シマスズキ(Morone saxatilis),魚類,Fish,ECOTOX,6231,,,水生,淡水,,T,Mn,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,1.75,1,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,6444,2-5 CM,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,1.75,4,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,6445,2-5 CM,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,1.76,1,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,6417,2-5 CM,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,1.8,4,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,6390,2-5 CM,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,1.86,2,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,69558,0.8-1.2 G,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,1.96,2,,コバンアジ属の一種(Trachinotus carolinus),魚類,Fish,ECOTOX,13228,"25 MM, 0.25 G",,水生,海水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,2.11,4,,シマスズキ(Morone saxatilis),魚類,Fish,ECOTOX,147175,,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,2.2,1,,コバンアジ属の一種(Trachinotus carolinus),魚類,Fish,ECOTOX,13227,"25 MM, 0.25 G",,水生,海水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,2.29,1,,アメリカナマズ(Ictalurus punctatus),魚類,Fish,ECOTOX,6463,2-5 CM,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,2.3,4,,ブルーギル(Lepomis macrochirus),魚類,Fish,ECOTOX,2103805,N.R.,,水生,淡水,,NC,NC,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,2.3,4,1,ブルーギル(Lepomis macrochirus),魚類,Fish,米国環境省の農薬生態毒性データ,10953,,ガイドラインはFreshwater Fish Acute-warm and coldwater species with TGAI or TEP; ,水生,,,,,,,,C
7722-64-7,Potassium permanganate,急性,LC50,生存,2.38,4,,サッカー科の一種(Catostomus commersoni),魚類,Fish,ECOTOX,6394,2-5 CM,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,2.38,4,,ブルーギル(Lepomis macrochirus),魚類,Fish,ECOTOX,6407,2-5 CM,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,2.39,4,,ブラックブルヘッド(Ameiurus melas),魚類,Fish,ECOTOX,6405,2-5 CM,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,2.4,2,,コバンアジ属の一種(Trachinotus carolinus),魚類,Fish,ECOTOX,13225,"25 MM, 0.25 G",,水生,海水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,2.45,1,,ブルーギル(Lepomis macrochirus),魚類,Fish,ECOTOX,6403,2-5 CM,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,2.45,4,,グリーンサンフィッシュ(Lepomis cyanellus),魚類,Fish,ECOTOX,6411,2-5 CM,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,2.5,4,,シマスズキ(Morone saxatilis),魚類,Fish,ECOTOX,4044,"60 MM, 2.7 G",,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,2.5,4,,プラーチョン(Channa striata),魚類,Fish,ECOTOX,150089,,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,2.59,4,,バルブス属の一種(Barbus gonionotus),魚類,Fish,ECOTOX,150090,,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,2.6,1,,コバンアジ属の一種(Trachinotus carolinus),魚類,Fish,ECOTOX,13224,"25 MM, 0.25 G",,水生,海水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,2.62,1,,サッカー科の一種(Catostomus commersoni),魚類,Fish,ECOTOX,8377,2-5 CM,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,2.7,4,,ブルーギル(Lepomis macrochirus),魚類,Fish,ECOTOX,2112395,N.R.,,水生,淡水,,NC,NC,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,2.7,4,1,ブルーギル(Lepomis macrochirus),魚類,Fish,米国環境省の農薬生態毒性データ,10952,,ガイドラインはFreshwater Fish Acute-warm and coldwater species with TGAI or TEP; ,水生,,,,,,,,C
7722-64-7,Potassium permanganate,急性,LC50,生存,2.78,2,,コバンアジ属の一種(Trachinotus carolinus),魚類,Fish,ECOTOX,13222,"25 MM, 0.25 G",,水生,海水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,2.79,1,,アメリカナマズ(Ictalurus punctatus),魚類,Fish,ECOTOX,6460,2-5 CM,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,2.8,1,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,8373,2-5 CM,,水生,淡水,,T,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,2.82,0.125,,シマスズキ(Morone saxatilis),魚類,Fish,ECOTOX,133714,1 G,,水生,淡水,,F,,,,,
7722-64-7,Potassium permanganate,急性,LC50,生存,2.83,4,,イエローパーチ(Perca flavescens),魚類,Fish,ECOTOX,6408,2-5 CM,,水生,淡水,,T,,,,,
